,character,line,movie,year,words,Christopher Markus,Stephen McFeely,Joss Whedon,Eric Pearson,Craig Kyle,Christopher Yost,Mark Fergus,Hawk Ostby,Art Marcum,Matt Holloway,James Gunn
106,WANDA MAXIMOFF,It's my fault.,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
107,STEVE ROGERS,That's not true.,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
108,WANDA MAXIMOFF,Turn the TV back on. They're being very specific.,Captain America: Civil War,2016.0,9,True,True,False,False,False,False,False,False,False,False,False
109,STEVE ROGERS,I should've clocked that bomb vest long before you had to deal with it.,Captain America: Civil War,2016.0,14,True,True,False,False,False,False,False,False,False,False,False
110,STEVE ROGERS,"Rumlow said ""Bucky"" and . . . all of a sudden I was a 16-year-old kid again, in Brooklyn.",Captain America: Civil War,2016.0,19,True,True,False,False,False,False,False,False,False,False,False
111,STEVE ROGERS,And people died. It's on me.,Captain America: Civil War,2016.0,6,True,True,False,False,False,False,False,False,False,False,False
112,WANDA MAXIMOFF,It's on both of us.,Captain America: Civil War,2016.0,5,True,True,False,False,False,False,False,False,False,False,False
113,STEVE ROGERS,"This job . . . we try to save as many people as we can. Sometimes that doesn't mean everybody. But if we can't find a way to live with that, next time . . . maybe nobody gets saved.",Captain America: Civil War,2016.0,40,True,True,False,False,False,False,False,False,False,False,False
114,WANDA MAXIMOFF,Vis! We talked about this.,Captain America: Civil War,2016.0,5,True,True,False,False,False,False,False,False,False,False,False
115,VISION,"Yes, but the door was open so I assumed that . . .",Captain America: Civil War,2016.0,13,True,True,False,False,False,False,False,False,False,False,False
116,VISION,Captain Rogers wished to know when Mr. Stark was arriving.,Captain America: Civil War,2016.0,10,True,True,False,False,False,False,False,False,False,False,False
117,STEVE ROGERS,Thank you. We'll be right down.,Captain America: Civil War,2016.0,6,True,True,False,False,False,False,False,False,False,False,False
118,VISION,"I'll . . . use the door. Oh, and apparently, he's brought a guest.",Captain America: Civil War,2016.0,14,True,True,False,False,False,False,False,False,False,False,False
119,STEVE ROGERS,We know who it is?,Captain America: Civil War,2016.0,5,True,True,False,False,False,False,False,False,False,False,False
120,VISION,The Secretary of State.,Captain America: Civil War,2016.0,4,True,True,False,False,False,False,False,False,False,False,False
121,SECRETARY ROSS,"Five years ago, I had a heart attack. I dropped right in the middle of my back-swing. Turned out it was the best round of my life, because after 13 hours of surgery and a triple bypass . . . I found something 40 years in the Army had never taught me: Perspective. The world owes the Avengers an un-payable debt. You have fought for us, protected us, risked your lives . . . but while a great many people see you as heroes, there are some . . . who would prefer the word ""vigilantes"".",Captain America: Civil War,2016.0,96,True,True,False,False,False,False,False,False,False,False,False
122,NATASHA ROMANOFF,"And what word would you use, Mr. Secretary?",Captain America: Civil War,2016.0,8,True,True,False,False,False,False,False,False,False,False,False
123,SECRETARY ROSS,"How about ""dangerous""? What would you call a group of US-based, enhanced individuals who routinely ignore sovereign borders and inflict their will wherever they choose and who, frankly, seem unconcerned about what they leave behind?",Captain America: Civil War,2016.0,35,True,True,False,False,False,False,False,False,False,False,False
124,SECRETARY ROSS,New York.,Captain America: Civil War,2016.0,2,True,True,False,False,False,False,False,False,False,False,False
125,SECRETARY ROSS,Washington DC.,Captain America: Civil War,2016.0,2,True,True,False,False,False,False,False,False,False,False,False
126,SECRETARY ROSS,Sokovia.,Captain America: Civil War,2016.0,1,True,True,False,False,False,False,False,False,False,False,False
127,SECRETARY ROSS,Lagos.,Captain America: Civil War,2016.0,1,True,True,False,False,False,False,False,False,False,False,False
128,STEVE ROGERS,Okay. That's enough.,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
129,SECRETARY ROSS,"For the past four years, you've operated with unlimited power and no supervision. That's an arrangement the governments of the world can no longer tolerate. But I think we have a solution.",Captain America: Civil War,2016.0,32,True,True,False,False,False,False,False,False,False,False,False
130,SECRETARY ROSS,"The Sokovia Accords. Approved by 117 countries . . . it states that the Avengers shall no longer be a private organization. Instead, they'll operate under the supervision of a United Nations panel, only when and if that panel deems it necessary.",Captain America: Civil War,2016.0,42,True,True,False,False,False,False,False,False,False,False,False
131,STEVE ROGERS,The Avengers were formed to make the world a safer place. I feel we've done that.,Captain America: Civil War,2016.0,16,True,True,False,False,False,False,False,False,False,False,False
132,SECRETARY ROSS,"Tell me, Captain, do you know where Thor and Banner are right now?",Captain America: Civil War,2016.0,13,True,True,False,False,False,False,False,False,False,False,False
133,SECRETARY ROSS,"If I misplaced a couple of 30 megaton nukes . . . you can bet there'd be consequences. Compromise. Reassurance. That's how the world works. Believe me, this is the middle ground.",Captain America: Civil War,2016.0,32,True,True,False,False,False,False,False,False,False,False,False
134,JAMES RHODES,"So, there are contingencies.",Captain America: Civil War,2016.0,4,True,True,False,False,False,False,False,False,False,False,False
135,SECRETARY ROSS,"Three days from now, the UN meets in Vienna to ratify the Accords.",Captain America: Civil War,2016.0,13,True,True,False,False,False,False,False,False,False,False,False
136,SECRETARY ROSS,Talk it over.,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
137,NATASHA ROMANOFF,And if we come to a decision you don't like?,Captain America: Civil War,2016.0,10,True,True,False,False,False,False,False,False,False,False,False
138,SECRETARY ROSS,Then you retire.,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
139,HELMUT ZEMO,Hello? Is this your car out front?,Captain America: Civil War,2016.0,7,True,True,False,False,False,False,False,False,False,False,False
140,HELMUT ZEMO,I jumped the curb.,Captain America: Civil War,2016.0,4,True,True,False,False,False,False,False,False,False,False,False
141,HELMUT ZEMO,"Maybe we could take care of it ourselves. If you wanna call the cops, tha--that's okay too, I guess.",Captain America: Civil War,2016.0,19,True,True,False,False,False,False,False,False,False,False,False
142,VASILY KARPOV,No. No cops.,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
143,HELMUT ZEMO,Thank you.,Captain America: Civil War,2016.0,2,True,True,False,False,False,False,False,False,False,False,False
144,HELMUT ZEMO,"You have kept your looks, Colonel. Congratulations.",Captain America: Civil War,2016.0,7,True,True,False,False,False,False,False,False,False,False,False
145,HELMUT ZEMO,"""Mission report: December 16, 1991.""",Captain America: Civil War,2016.0,5,True,True,False,False,False,False,False,False,False,False,False
146,VASILY KARPOV,Who are you?,Captain America: Civil War,2016.0,3,True,True,False,False,False,False,False,False,False,False,False
147,HELMUT ZEMO,"My name is Zemo. I will repeat my question. Mission report. December 16, 1991.",Captain America: Civil War,2016.0,14,True,True,False,False,False,False,False,False,False,False,False
148,VASILY KARPOV,How did you find me?,Captain America: Civil War,2016.0,5,True,True,False,False,False,False,False,False,False,False,False
149,HELMUT ZEMO,"When SHIELD fell, Black Widow released HYDRA files to the public. Millions of pages much of it encrypted, not easy to decipher. But . . . I have experience. And patience. A man can do anything if he has those.",Captain America: Civil War,2016.0,40,True,True,False,False,False,False,False,False,False,False,False
150,VASILY KARPOV,What do you want?,Captain America: Civil War,2016.0,4,True,True,False,False,False,False,False,False,False,False,False
151,HELMUT ZEMO,Mission report. December 16. 1991.,Captain America: Civil War,2016.0,5,True,True,False,False,False,False,False,False,False,False,False
152,VASILY KARPOV,Go . . . to . . . hell.,Captain America: Civil War,2016.0,9,True,True,False,False,False,False,False,False,False,False,False
153,HELMUT ZEMO,HYDRA deserves its place on the ash heap. So your death would not bother me. But I'd have to use this book . . . and other bloodier methods to find what I need. I don't look forward to that. You'd only be dying for . . . your pride.,Captain America: Civil War,2016.0,50,True,True,False,False,False,False,False,False,False,False,False
154,VASILY KARPOV,Hail HYDRA.,Captain America: Civil War,2016.0,2,True,True,False,False,False,False,False,False,False,False,False
155,JAMES RHODES,"Secretary Ross has a Congressional Medal of Honor, which is one more than you have.",Captain America: Civil War,2016.0,15,True,True,False,False,False,False,False,False,False,False,False
156,SAM WILSON,So let's say we agree to this thing. How long is it gonna be before they LoJack us like a bunch of common criminals?,Captain America: Civil War,2016.0,24,True,True,False,False,False,False,False,False,False,False,False
157,JAMES RHODES,"A 117 countries want to sign this. 117, Sam, and you're just like, ""No, that's cool. We got it. """,Captain America: Civil War,2016.0,20,True,True,False,False,False,False,False,False,False,False,False
158,SAM WILSON,How long are you going to play both sides?,Captain America: Civil War,2016.0,9,True,True,False,False,False,False,False,False,False,False,False
159,VISION,I have an equation.,Captain America: Civil War,2016.0,4,True,True,False,False,False,False,False,False,False,False,False
160,SAM WILSON,"Oh, this will clear it up.",Captain America: Civil War,2016.0,6,True,True,False,False,False,False,False,False,False,False,False
161,VISION,"In the eight years since Mr. Stark announced himself as Iron Man, the number of known enhanced persons has grown exponentially. And during the same period, the number of potentially world-ending events has risen at a commensurate rate.",Captain America: Civil War,2016.0,38,True,True,False,False,False,False,False,False,False,False,False
162,STEVE ROGERS,Are you saying it's our fault?,Captain America: Civil War,2016.0,6,True,True,False,False,False,False,False,False,False,False,False
163,VISION,I'm saying there may be a causality. Our very strength invites challenge. Challenge incites conflict. And conflict . . . breeds catastrophe. Oversight . . . oversight is not an idea that can be dismissed out of hand.,Captain America: Civil War,2016.0,38,True,True,False,False,False,False,False,False,False,False,False
164,JAMES RHODES,Boom.,Captain America: Civil War,2016.0,1,True,True,False,False,False,False,False,False,False,False,False
165,NATASHA ROMANOFF,Tony. You are being uncharacteristically non-hyper-verbal.,Captain America: Civil War,2016.0,6,True,True,False,False,False,False,False,False,False,False,False
